2574,SP-4909,Solar Panel 4909,,,2012-02-20 00:00:00,2.35,,,,,,,,132,18,OPERATIONAL,0101000020E6100000B81E85EB51B8BEBF14AE47E17AB44940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2575,SP-4910,Solar Panel 4910,,,2012-03-29 00:00:00,2.88,,,,,,,,180,45,OPERATIONAL,0101000020E6100000EC51B81E85EB0FC06666666666C64C40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2576,SP-4911,Solar Panel 4911,,,2012-03-06 00:00:00,19.11,,,,,,,,180,17,OPERATIONAL,0101000020E6100000B81E85EB51B8F2BFAE47E17A146E4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2577,SP-4912,Solar Panel 4912,,,2012-02-26 00:00:00,2.35,,,,,,,,180,25,OPERATIONAL,0101000020E61000007B14AE47E17AE4BF1F85EB51B87E4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2578,SP-4913,Solar Panel 4913,,,2011-12-29 00:00:00,1.88,,,,,,,,270,45,OPERATIONAL,0101000020E6100000666666666666F6BFA4703D0AD7634B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2579,SP-4914,Solar Panel 4914,,,2011-12-29 00:00:00,1.88,,,,,,,,150,45,OPERATIONAL,0101000020E6100000666666666666F6BFA4703D0AD7634B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2580,SP-4915,Solar Panel 4915,,,2012-04-11 00:00:00,1.88,,,,,,,,260,45,OPERATIONAL,0101000020E6100000AE47E17A14AEF7BF1F85EB51B85E4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2581,SP-4916,Solar Panel 4916,,,2012-04-11 00:00:00,1.88,,,,,,,,270,45,OPERATIONAL,0101000020E6100000AE47E17A14AEF7BF1F85EB51B85E4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2582,SP-4917,Solar Panel 4917,,,2012-04-25 00:00:00,3.92,,,,,,,,180,35,OPERATIONAL,0101000020E61000008FC2F5285C8FFEBFE17A14AE47614940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2583,SP-4918,Solar Panel 4918,,,2012-04-25 00:00:00,2.94,,,,,,,,200,38,OPERATIONAL,0101000020E6100000B81E85EB51B8FEBF0000000000604940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2584,SP-4919,Solar Panel 4919,,,2012-02-15 00:00:00,2.81,,,,,,,,225,30,OPERATIONAL,0101000020E610000085EB51B81E85F7BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2585,SP-4920,Solar Panel 4920,,,2012-03-06 00:00:00,2.35,,,,,,,,261,35,OPERATIONAL,0101000020E610000014AE47E17A14F6BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2586,SP-4921,Solar Panel 4921,,,2012-03-07 00:00:00,2.82,,,,,,,,175,35,OPERATIONAL,0101000020E610000014AE47E17A14F6BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2587,SP-4922,Solar Panel 4922,,,2012-02-15 00:00:00,2.82,,,,,,,,175,35,OPERATIONAL,0101000020E610000014AE47E17A14F6BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2588,SP-4923,Solar Panel 4923,,,2012-03-22 00:00:00,2.3,,,,,,,,160,30,OPERATIONAL,0101000020E6100000A4703D0AD7A3F8BF3D0AD7A370DD4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2589,SP-4924,Solar Panel 4924,,,2012-02-15 00:00:00,2.82,,,,,,,,168,37,OPERATIONAL,0101000020E610000014AE47E17A14F6BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2590,SP-4925,Solar Panel 4925,,,2013-03-12 00:00:00,2.35,,,,,,,,104,20,OPERATIONAL,0101000020E61000003D0AD7A3703DF6BF5C8FC2F528DC4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2591,SP-4926,Solar Panel 4926,,,2012-02-15 00:00:00,1.88,,,,,,,,233,45,OPERATIONAL,0101000020E6100000000000000000F8BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2592,SP-4927,Solar Panel 4927,,,2012-05-07 00:00:00,2.35,,,,,,,,187,43,OPERATIONAL,0101000020E6100000EC51B81E85EBF5BF85EB51B81EE54940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2593,SP-4928,Solar Panel 4928,,,2012-02-20 00:00:00,1.41,,,,,,,,106,30,OPERATIONAL,0101000020E6100000713D0AD7A370F5BFCDCCCCCCCCEC4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2594,SP-4929,Solar Panel 4929,,,2012-02-22 00:00:00,3.76,,,,,,,,180,10,OPERATIONAL,0101000020E6100000E17A14AE47E104C05C8FC2F528BC4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2595,SP-4930,Solar Panel 4930,,,2012-02-20 00:00:00,1.92,,,,,,,,180,30,OPERATIONAL,0101000020E6100000F6285C8FC2F500C085EB51B81E254A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2596,SP-4931,Solar Panel 4931,,,2012-02-21 00:00:00,1.44,,,,,,,,180,30,OPERATIONAL,0101000020E6100000295C8FC2F52802C0C3F5285C8F224A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2597,SP-4932,Solar Panel 4932,,,2012-02-20 00:00:00,1.92,,,,,,,,180,30,OPERATIONAL,0101000020E6100000F6285C8FC2F500C085EB51B81E254A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2598,SP-4933,Solar Panel 4933,,,2012-02-20 00:00:00,1.96,,,,,,,,180,40,OPERATIONAL,0101000020E6100000E17A14AE47E100C085EB51B81E254A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2599,SP-4934,Solar Panel 4934,,,2012-02-20 00:00:00,1.92,,,,,,,,180,30,OPERATIONAL,0101000020E6100000F6285C8FC2F500C085EB51B81E254A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2600,SP-4935,Solar Panel 4935,,,2012-04-23 00:00:00,3.5,,,,,,,,195,33,OPERATIONAL,0101000020E610000085EB51B81E8501C09A99999999994940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2601,SP-4936,Solar Panel 4936,,,2012-04-23 00:00:00,3,,,,,,,,180,22,OPERATIONAL,0101000020E6100000A4703D0AD7A3FCBFD7A3703D0A774940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2602,SP-4937,Solar Panel 4937,,,2012-03-29 00:00:00,3,,,,,,,,185,30,OPERATIONAL,0101000020E6100000CDCCCCCCCCCC00C0EC51B81E85CB4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2603,SP-4938,Solar Panel 4938,,,2012-04-23 00:00:00,4,,,,,,,,162,31,OPERATIONAL,0101000020E61000005C8FC2F5285CFFBF6666666666664940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2604,SP-4939,Solar Panel 4939,,,2012-04-23 00:00:00,4,,,,,,,,248,24,OPERATIONAL,0101000020E610000085EB51B81E85FFBF85EB51B81E654940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2605,SP-4940,Solar Panel 4940,,,2012-04-23 00:00:00,2.5,,,,,,,,125,45,OPERATIONAL,0101000020E61000009A999999999903C0A4703D0AD7434940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2606,SP-4941,Solar Panel 4941,,,2012-04-24 00:00:00,4,,,,,,,,187,40,OPERATIONAL,0101000020E61000000AD7A3703D0A12C09A99999999594940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2607,SP-4942,Solar Panel 4942,,,2012-04-24 00:00:00,3.5,,,,,,,,165,35,OPERATIONAL,0101000020E61000007B14AE47E17A10C08FC2F5285C2F4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2608,SP-4943,Solar Panel 4943,,,2012-04-24 00:00:00,4,,,,,,,,190,34,OPERATIONAL,0101000020E61000005C8FC2F5285C0FC048E17A14AE274940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2609,SP-4944,Solar Panel 4944,,,2012-04-27 00:00:00,3.92,,,,,,,,165,30,OPERATIONAL,0101000020E6100000E17A14AE47E1CABFF6285C8FC2F54940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2610,SP-4945,Solar Panel 4945,,,2012-04-27 00:00:00,2.94,,,,,,,,150,41,OPERATIONAL,0101000020E6100000713D0AD7A370CDBFC3F5285C8FE24940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2611,SP-4946,Solar Panel 4946,,,2012-04-27 00:00:00,3.5,,,,,,,,180,23,OPERATIONAL,0101000020E61000009A999999999901C09A99999999994940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2612,SP-4947,Solar Panel 4947,,,2012-01-23 00:00:00,3.28,,,,,,,,180,30,OPERATIONAL,0101000020E610000085EB51B81E85F7BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2613,SP-4948,Solar Panel 4948,,,2012-01-25 00:00:00,2.34,,,,,,,,235,30,OPERATIONAL,0101000020E6100000D7A3703D0AD7F7BF6666666666E64940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2614,SP-4949,Solar Panel 4949,,,2012-02-14 00:00:00,1.87,,,,,,,,225,30,OPERATIONAL,0101000020E6100000000000000000F8BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2615,SP-4950,Solar Panel 4950,,,2012-03-01 00:00:00,2.82,,,,,,,,150,30,OPERATIONAL,0101000020E6100000D7A3703D0AD7F7BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2616,SP-4951,Solar Panel 4951,,,2012-04-20 00:00:00,3.43,,,,,,,,195,30,OPERATIONAL,0101000020E6100000D7A3703D0AD7F7BF0000000000E04A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2617,SP-4952,Solar Panel 4952,,,2012-02-21 00:00:00,3.92,,,,,,,,250,30,OPERATIONAL,0101000020E610000085EB51B81E85F7BF9A99999999794B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2618,SP-4953,Solar Panel 4953,,,2012-02-22 00:00:00,3.92,,,,,,,,175,30,OPERATIONAL,0101000020E6100000E17A14AE47E1FABF8FC2F5285CAF4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2619,SP-4954,Solar Panel 4954,,,2012-02-22 00:00:00,3.185,,,,,,,,180,30,OPERATIONAL,0101000020E6100000295C8FC2F528F8BF713D0AD7A3704B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2620,SP-4955,Solar Panel 4955,,,2012-02-21 00:00:00,3.675,,,,,,,,195,30,OPERATIONAL,0101000020E610000085EB51B81E85FBBF1F85EB51B87E4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2621,SP-4956,Solar Panel 4956,,,2012-02-21 00:00:00,3.92,,,,,,,,150,30,OPERATIONAL,0101000020E6100000000000000000F8BF295C8FC2F5684B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2622,SP-4957,Solar Panel 4957,,,2012-04-20 00:00:00,3.185,,,,,,,,210,30,OPERATIONAL,0101000020E610000052B81E85EB51F8BF6666666666E64A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2623,SP-4958,Solar Panel 4958,,,2012-04-20 00:00:00,3.92,,,,,,,,225,30,OPERATIONAL,0101000020E61000008FC2F5285C8FF6BF713D0AD7A3704B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2624,SP-4959,Solar Panel 4959,,,2012-04-20 00:00:00,2.94,,,,,,,,165,30,OPERATIONAL,0101000020E610000014AE47E17A14F6BF0AD7A3703D6A4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2625,SP-4960,Solar Panel 4960,,,2012-04-20 00:00:00,2.94,,,,,,,,165,30,OPERATIONAL,0101000020E61000005C8FC2F5285CFBBF8FC2F5285C6F4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2626,SP-4961,Solar Panel 4961,,,2012-02-21 00:00:00,3.675,,,,,,,,165,30,OPERATIONAL,0101000020E6100000F6285C8FC2F5F8BF0000000000804B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2627,SP-4962,Solar Panel 4962,,,2012-04-20 00:00:00,3.92,,,,,,,,195,30,OPERATIONAL,0101000020E6100000EC51B81E85EBF5BF0AD7A3703D6A4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2628,SP-4963,Solar Panel 4963,,,2012-04-17 00:00:00,3.92,,,,,,,,225,40,OPERATIONAL,0101000020E6100000666666666666F6BF8FC2F5285C6F4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2629,SP-4964,Solar Panel 4964,,,2012-04-17 00:00:00,3.92,,,,,,,,180,30,OPERATIONAL,0101000020E61000000AD7A3703D0AF7BF9A99999999794B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2630,SP-4965,Solar Panel 4965,,,2012-04-17 00:00:00,3.92,,,,,,,,180,30,OPERATIONAL,0101000020E6100000295C8FC2F528F8BFA4703D0AD7634B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2631,SP-4966,Solar Panel 4966,,,2012-04-17 00:00:00,3.92,,,,,,,,210,30,OPERATIONAL,0101000020E61000008FC2F5285C8FF6BF713D0AD7A3704B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2632,SP-4967,Solar Panel 4967,,,2012-04-17 00:00:00,3.92,,,,,,,,165,30,OPERATIONAL,0101000020E610000014AE47E17A14F6BF3D0AD7A3707D4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2633,SP-4968,Solar Panel 4968,,,2012-04-17 00:00:00,3.92,,,,,,,,195,30,OPERATIONAL,0101000020E6100000D7A3703D0AD7F7BF8FC2F5285C6F4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2634,SP-4969,Solar Panel 4969,,,2012-04-17 00:00:00,3.92,,,,,,,,150,30,OPERATIONAL,0101000020E610000085EB51B81E85F7BF6666666666864B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2635,SP-4970,Solar Panel 4970,,,2012-04-17 00:00:00,3.92,,,,,,,,165,40,OPERATIONAL,0101000020E6100000AE47E17A14AEF7BF6666666666864B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2636,SP-4971,Solar Panel 4971,,,2012-04-17 00:00:00,3.92,,,,,,,,150,30,OPERATIONAL,0101000020E6100000666666666666F6BF8FC2F5285C6F4B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2637,SP-4972,Solar Panel 4972,,,2012-02-21 00:00:00,3.5,,,,,,,,180,45,OPERATIONAL,0101000020E6100000A4703D0AD7A3F8BF6666666666464B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2638,SP-4973,Solar Panel 4973,,,2012-02-21 00:00:00,3.25,,,,,,,,180,45,OPERATIONAL,0101000020E6100000A4703D0AD7A3F8BF6666666666464B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2639,SP-4974,Solar Panel 4974,,,2012-02-23 00:00:00,2.76,,,,,,,,155,35,OPERATIONAL,0101000020E610000033333333333301C0E17A14AE47214A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2640,SP-4975,Solar Panel 4975,,,2012-03-02 00:00:00,3.22,,,,,,,,220,35,OPERATIONAL,0101000020E6100000AE47E17A14AEF7BF9A99999999394A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2641,SP-4976,Solar Panel 4976,,,2012-03-08 00:00:00,2.76,,,,,,,,205,35,OPERATIONAL,0101000020E61000005C8FC2F5285CF7BFA4703D0AD7834A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2642,SP-4977,Solar Panel 4977,,,2012-03-22 00:00:00,2.76,,,,,,,,205,35,OPERATIONAL,0101000020E6100000C3F5285C8FC2F5BF0000000000A04A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2643,SP-4978,Solar Panel 4978,,,2012-03-09 00:00:00,3.68,,,,,,,,205,35,OPERATIONAL,0101000020E6100000333333333333F7BF48E17A14AEA74A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2644,SP-4979,Solar Panel 4979,,,2012-03-02 00:00:00,2.76,,,,,,,,205,35,OPERATIONAL,0101000020E61000007B14AE47E17AECBF3D0AD7A3709D4A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2645,SP-4980,Solar Panel 4980,,,2012-03-07 00:00:00,3.91,,,,,,,,205,35,OPERATIONAL,0101000020E6100000C3F5285C8FC2F9BF85EB51B81EC54A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2646,SP-4981,Solar Panel 4981,,,2012-03-22 00:00:00,2.53,,,,,,,,205,35,OPERATIONAL,0101000020E6100000EC51B81E85EBF1BF713D0AD7A3B04A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2647,SP-4982,Solar Panel 4982,,,2012-03-22 00:00:00,2.76,,,,,,,,205,35,OPERATIONAL,0101000020E61000009A9999999999F1BF48E17A14AEA74A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2648,SP-4983,Solar Panel 4983,,,2012-02-21 00:00:00,3.22,,,,,,,,205,35,OPERATIONAL,0101000020E6100000000000000000F8BF713D0AD7A3704A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2649,SP-4984,Solar Panel 4984,,,2012-03-10 00:00:00,2.76,,,,,,,,205,35,OPERATIONAL,0101000020E6100000295C8FC2F528F8BF9A99999999394A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2650,SP-4985,Solar Panel 4985,,,2012-03-08 00:00:00,3.91,,,,,,,,205,35,OPERATIONAL,0101000020E61000007B14AE47E17A84BF6666666666664940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2651,SP-4986,Solar Panel 4986,,,2012-03-22 00:00:00,2.3,,,,,,,,205,35,OPERATIONAL,0101000020E61000005C8FC2F5285C10C03333333333334940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2652,SP-4987,Solar Panel 4987,,,2012-03-20 00:00:00,3.45,,,,,,,,205,35,OPERATIONAL,0101000020E6100000E17A14AE47E1F2BF3333333333534A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2653,SP-4988,Solar Panel 4988,,,2012-02-25 00:00:00,1.87,,,,,,,,225,30,OPERATIONAL,0101000020E6100000D7A3703D0AD7F7BF6666666666E64940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2654,SP-4989,Solar Panel 4989,,,2012-04-12 00:00:00,1.5,,,,,,,,180,30,OPERATIONAL,0101000020E61000001F85EB51B81EF9BF85EB51B81E654B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2655,SP-4990,Solar Panel 4990,,,2012-04-26 00:00:00,3.84,,,,,,,,180,30,OPERATIONAL,0101000020E6100000B81E85EB51B802C05C8FC2F528BC4C40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2656,SP-4991,Solar Panel 4991,,,2012-02-14 00:00:00,2.94,,,,,,,,230,30,OPERATIONAL,0101000020E61000008FC2F5285C8FFEBFE17A14AE47614940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2657,SP-4992,Solar Panel 4992,,,2012-02-20 00:00:00,2.82,,,,,,,,162,45,OPERATIONAL,0101000020E61000003D0AD7A3703DF6BF295C8FC2F5E84940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2658,SP-4993,Solar Panel 4993,,,2012-03-01 00:00:00,2.82,,,,,,,,132,30,OPERATIONAL,0101000020E610000085EB51B81E85F7BF85EB51B81EE54940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2659,SP-4994,Solar Panel 4994,,,2012-10-30 00:00:00,2.35,,,,,,,,135,45,OPERATIONAL,0101000020E6100000B81E85EB51B8F6BFCDCCCCCCCCEC4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2660,SP-4995,Solar Panel 4995,,,2012-02-25 00:00:00,2.34,,,,,,,,95,30,OPERATIONAL,0101000020E610000085EB51B81E85F7BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2661,SP-4996,Solar Panel 4996,,,2012-04-11 00:00:00,1.88,,,,,,,,176,45,OPERATIONAL,0101000020E610000085EB51B81E85F7BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2662,SP-4997,Solar Panel 4997,,,2012-04-14 00:00:00,1.88,,,,,,,,177,45,OPERATIONAL,0101000020E6100000000000000000F8BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2663,SP-4998,Solar Panel 4998,,,2012-04-16 00:00:00,1.88,,,,,,,,158,45,OPERATIONAL,0101000020E6100000295C8FC2F528F8BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2664,SP-4999,Solar Panel 4999,,,2012-04-05 00:00:00,1.88,,,,,,,,156,45,OPERATIONAL,0101000020E6100000000000000000F8BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2665,SP-5000,Solar Panel 5000,,,2012-04-05 00:00:00,1.88,,,,,,,,157,45,OPERATIONAL,0101000020E6100000000000000000F8BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2666,SP-5001,Solar Panel 5001,,,2012-04-04 00:00:00,2.82,,,,,,,,176,50,OPERATIONAL,0101000020E6100000000000000000F8BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2667,SP-5002,Solar Panel 5002,,,2012-04-11 00:00:00,2.35,,,,,,,,246,25,OPERATIONAL,0101000020E6100000E17A14AE47E1F6BF48E17A14AEE74940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2668,SP-5003,Solar Panel 5003,,,2012-04-13 00:00:00,1.88,,,,,,,,228,50,OPERATIONAL,0101000020E6100000AE47E17A14AEF7BF6666666666E64940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2669,SP-5004,Solar Panel 5004,,,2012-04-05 00:00:00,2.35,,,,,,,,176,45,OPERATIONAL,0101000020E610000085EB51B81E85F7BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2670,SP-5005,Solar Panel 5005,,,2012-04-13 00:00:00,2.82,,,,,,,,222,45,OPERATIONAL,0101000020E6100000B81E85EB51B8F6BFCDCCCCCCCCEC4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2671,SP-5006,Solar Panel 5006,,,2012-04-11 00:00:00,2.35,,,,,,,,231,25,OPERATIONAL,0101000020E6100000D7A3703D0AD7F7BF48E17A14AEE74940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2672,SP-5007,Solar Panel 5007,,,2012-04-16 00:00:00,2.35,,,,,,,,227,20,OPERATIONAL,0101000020E6100000D7A3703D0AD7F7BFC3F5285C8FE24940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2673,SP-5008,Solar Panel 5008,,,2012-04-12 00:00:00,2.35,,,,,,,,160,45,OPERATIONAL,0101000020E610000085EB51B81E85F7BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2674,SP-5009,Solar Panel 5009,,,2012-04-16 00:00:00,2.82,,,,,,,,120,45,OPERATIONAL,0101000020E610000085EB51B81E85F7BF85EB51B81EE54940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2675,SP-5010,Solar Panel 5010,,,2012-04-13 00:00:00,2.82,,,,,,,,170,55,OPERATIONAL,0101000020E6100000EC51B81E85EBF5BF85EB51B81EE54940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2676,SP-5011,Solar Panel 5011,,,2012-04-18 00:00:00,2.82,,,,,,,,166,50,OPERATIONAL,0101000020E6100000EC51B81E85EBF5BF85EB51B81EE54940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2677,SP-5012,Solar Panel 5012,,,2012-04-17 00:00:00,2.35,,,,,,,,176,45,OPERATIONAL,0101000020E6100000000000000000F8BFA4703D0AD7E34940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2678,SP-5013,Solar Panel 5013,,,2012-04-19 00:00:00,1.88,,,,,,,,181,25,OPERATIONAL,0101000020E61000000AD7A3703D0AF7BF48E17A14AEE74940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2679,SP-5014,Solar Panel 5014,,,2012-04-13 00:00:00,1.88,,,,,,,,220,25,OPERATIONAL,0101000020E6100000D7A3703D0AD7F7BFC3F5285C8FE24940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2680,SP-5015,Solar Panel 5015,,,2012-04-18 00:00:00,2.35,,,,,,,,141,45,OPERATIONAL,0101000020E6100000AE47E17A14AEF7BF6666666666E64940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2681,SP-5016,Solar Panel 5016,,,2012-04-19 00:00:00,2.82,,,,,,,,226,50,OPERATIONAL,0101000020E6100000CDCCCCCCCCCCF4BF713D0AD7A3F04940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2682,SP-5017,Solar Panel 5017,,,2012-04-05 00:00:00,3.68,,,,,,,,205,35,OPERATIONAL,0101000020E610000048E17A14AE47D1BF8FC2F5285C4F4A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2683,SP-5018,Solar Panel 5018,,,2012-04-23 00:00:00,3.68,,,,,,,,205,35,OPERATIONAL,0101000020E610000000000000000000C05C8FC2F5283C4A40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2684,SP-5019,Solar Panel 5019,,,2012-04-20 00:00:00,3.68,,,,,,,,205,35,OPERATIONAL,0101000020E610000048E17A14AE4711C00000000000404940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2685,SP-5020,Solar Panel 5020,,,2012-03-29 00:00:00,2.3,,,,,,,,205,35,OPERATIONAL,0101000020E6100000F6285C8FC2F512C05C8FC2F5283C4940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2686,SP-5021,Solar Panel 5021,,,2012-03-29 00:00:00,2.3,,,,,,,,205,35,OPERATIONAL,0101000020E6100000AE47E17A14AEF7BFF6285C8FC2154B40,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2687,SP-5022,Solar Panel 5022,,,2012-04-10 00:00:00,3.22,,,,,,,,205,35,OPERATIONAL,0101000020E6100000EC51B81E85EB11C09A99999999394940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
2688,SP-5023,Solar Panel 5023,,,2012-04-23 00:00:00,3.68,,,,,,,,205,35,OPERATIONAL,0101000020E6100000EC51B81E85EB11C09A99999999394940,,2025-03-18 18:02:13.786226,2025-03-18 18:02:13.786226
